,decimalLatitude,decimalLongitude,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
Carex otrubae,0.028802331,0.060396675,0.121928627,0.090751411,0.043760617,6.988657065,0.172770784,0.182223777,0.217604202,0.39763685,0.344670249,0.126720128,0.165671483,2.398478381,0.304518668,0.126166104,0.072345049,0.878426661,0.392694125,0.438141649,0.80733583
Carex ouachitana,0.631718403,2.265024123,7.118052168,0.853912564,0.25,72.13110171,7.71362431,7.029698903,1.658312395,14.35487722,43.95926144,6.435578192,8.014310118,32.45862751,9.42956344,4.242640687,2.322893311,17.06055392,10.88864087,11.64313102,16.19927982
Carex ovatispiculata,1.8149995,0.077577,50.5,2.5,2.5,468.5,37,46,9,41.5,48,41.5,54,287.5,46,5,2.5,149.5,18,149.5,16.5
Carex oxylepis,0.75701664,0.971652047,5.450849189,1.231831584,0.59534823,142.8436588,4.201743276,6.565804822,4.34340229,8.892975005,8.82675546,3.913439331,6.768273326,26.45686896,3.3388697,1.890467846,0.977571613,8.563254384,6.229705531,9.799288465,10.60902065
Carex ozarkana,0.7711755,1.08031,9.5,6,0,214.5,1.5,17.5,16,11.5,92,7,12,74.5,1.5,8.5,2,14,17.5,1,62
Carex pachygyna,0.041150459,0.148548242,1.619981519,0.861508834,0.188960309,26.28226322,1.399026313,1.971413642,1.108707324,3.851846278,2.218374248,1.420442611,1.925579066,27.4524728,2.690642665,2.805020527,0.768702684,6.461787034,8.509326183,7.921602811,13.29954322
Carex pachystachya,0.383111848,0.589450303,1.992132051,1.479207477,0.400923161,76.46778925,2.271157283,2.976843731,2.828450238,2.213270169,3.486675543,1.4224662,2.808786025,28.58892497,4.658782974,1.345882059,0.960777878,12.9976176,4.439794996,5.224194522,12.33486954
Carex pachystylis,0.144106676,0.297418,2.161714587,0.3203125,0.243319422,57.91622831,1.480198911,2.921500438,1.867339831,0.900746978,4.422486485,1.559025242,2.822775761,7.071865655,1.62310054,0.297692916,0.921798631,4.107620351,0.988379242,1.707033774,4.217911981
Carex paeninsulae,0.082109593,0.098934654,1.033717287,1.635906622,0.407859297,47.94187618,0.48468612,2.108636812,2.272401708,0.296005148,2.30417151,0.296005148,1.538294252,11.01759055,3.612763968,0.641426981,0.846280377,7.063656142,2.380209408,8.038992277,3.565264522
Carex pairae,0.046783935,0.066978854,0.168635839,0.132845519,0.046967218,7.790247087,0.216636582,0.226033964,0.267732722,0.507357524,0.512974522,0.150485026,0.2224883,1.802364953,0.204386405,0.133293385,0.066295643,0.579607181,0.429404592,0.451916813,0.623398562
Carex paleacea,0.091044257,0.487510274,0.486313301,0.317155981,0.047527436,34.49902803,0.447594353,1.138508344,1.358834395,0.826184223,1.094796882,0.379344274,0.894100946,9.235075392,1.159884842,0.436067159,0.101304703,3.242844077,1.511797544,1.588850264,2.76881484
Carex pallescens,0.031011793,0.069173795,0.180672694,0.076315035,0.030641869,9.708629195,0.194092815,0.292575825,0.337645145,0.362560778,0.320065344,0.165574252,0.262633526,2.649513954,0.324119721,0.135612484,0.045883152,0.908165571,0.447645048,0.433601873,0.883101921
Carex pallidula,0.261031351,0.235352609,0.621971824,0.316670883,0.072562715,21.73704729,0.707923856,1.045801814,0.860619929,0.513522863,0.900746091,0.56366809,0.855110329,2.959440867,0.237468792,0.268493452,0.288639816,0.594249548,0.772504315,0.654249586,1.022590014
Carex panicea,0.030526055,0.059179067,0.190630996,0.079937159,0.036491485,9.826080687,0.177578833,0.30854451,0.340360704,0.382290615,0.34507598,0.155987307,0.281273405,3.031635914,0.382456881,0.15525393,0.047265706,1.06526666,0.49793871,0.474366957,1.076882654
Carex paniculata,0.027263846,0.045461084,0.108537258,0.085126588,0.037276799,5.56969495,0.144312972,0.195171116,0.196061631,0.366031295,0.284230699,0.100287574,0.149260738,1.637870818,0.204728106,0.099941259,0.047322081,0.586228095,0.312279802,0.347002881,0.586506311
Carex panormitana,3.950119689,10.22272501,28.55772451,13.04586408,4.203050954,1048.082385,26.90752061,39.90240395,36.31959489,43.43841405,52.44322805,24.45865965,37.42531277,290.7682274,44.91124495,14.98871606,11.37652625,120.9016699,49.86644131,84.03740704,96.9936332
Carex pansa,0.545059885,0.263109668,2.256818615,1.732668989,0.81426293,92.11007622,2.044468532,2.764100113,3.128968064,2.570021661,2.677619744,1.411350752,3.242765603,80.69827912,11.60875653,2.114334464,1.761726913,34.27426742,7.693906597,8.832244131,31.79930575
Carex papulosa,3.950119689,10.22272501,28.55772451,13.04586408,4.203050954,1048.082385,26.90752061,39.90240395,36.31959489,43.43841405,52.44322805,24.45865965,37.42531277,290.7682274,44.91124495,14.98871606,11.37652625,120.9016699,49.86644131,84.03740704,96.9936332
Carex parallela,0.143518565,0.383671418,0.84393825,0.350230362,0.097114214,43.03583164,0.870064202,1.328065402,1.475984719,0.963954055,1.492855102,0.656205771,1.198011458,7.728517169,0.844019315,0.413496154,0.163940119,2.333507602,1.391624796,2.000561577,2.127548521
Carex parryana,0.879050427,1.521134215,4.96047233,1.762922062,0.618721324,207.5663824,5.52842858,6.675358426,5.187936552,8.107392292,9.737331037,4.883015124,6.568666689,15.45050824,2.229872657,1.006877205,1.745679384,6.145946799,3.361655983,6.376105454,5.194912605
Carex parva,0.682296829,2.347597346,13.8600308,4.548369474,1.777777778,360.0651476,9.96544097,17.47248851,10.20995693,16.23377998,15.2642442,10.62310569,17.49784352,100.4334124,25.6826642,1.018401962,5.033736559,68.7160992,3.864814917,71.2835368,7.153150605
Carex parviflora,0.08781511,0.216913772,1.022553208,0.392116295,0.11517956,22.19730738,1.293928933,1.054982866,0.843569189,2.205239526,2.992474096,1.06858762,1.055792798,8.456811964,0.851776306,0.733362845,0.33250191,2.544380453,2.352662831,3.469339779,2.971891549
Carex pauciflora,0.029606135,0.114386758,0.218630026,0.092272736,0.026700961,13.95932025,0.182234017,0.452453429,0.510954605,0.352855516,0.432393208,0.154186972,0.376990567,2.975371017,0.344822181,0.149959315,0.043547061,0.972952725,0.501629667,0.427244744,1.018896923
Carex paysonis,1.18894833,2.096065427,6.951172671,3.90467692,1.073954952,324.7203225,6.326719277,9.966216924,7.755703187,11.04662026,16.66206051,4.360372114,10.01550496,70.57000575,11.1679339,1.76272072,2.443433946,33.39598497,6.574071789,5.533727929,33.36443629
Carex peckii,0.251123544,0.890349719,1.629393672,0.745392902,0.174172853,85.6109502,1.042348629,3.109025625,2.742236475,2.884270536,3.255034322,1.063062856,2.671753977,12.3886016,0.773773433,1.15225038,1.07708855,2.341255416,3.511745949,2.121521741,4.234326312
Carex pediformis,0.160935425,0.784810608,0.995192096,0.385274207,0.085601527,44.75282873,0.67223797,1.591294285,1.447362711,0.707913785,1.357065429,0.706999517,1.428175729,5.517736711,0.767338033,0.254827717,0.38605351,2.067584247,0.87047597,1.863375493,0.975489384
Carex pedunculata,0.117858839,0.446109012,1.097177133,0.522952086,0.127487038,49.61207776,0.799887502,2.083643632,1.786755341,3.59377195,3.182232797,0.832284336,1.718412098,9.039203017,0.713047905,0.992682908,0.602684137,2.143695604,2.969324697,1.650202938,3.607155563
Carex pellita,0.138832726,0.436299345,1.197369168,0.609768864,0.243593298,65.64728866,1.212491093,1.830390191,1.863016558,2.714917678,3.033602185,1.253946898,1.700606003,8.289279751,1.22763842,0.526248858,0.605595785,3.452815593,1.679037981,3.025018606,4.326942236
Carex pelocarpa,0.95309472,1.876892671,4.978968112,4.129089817,0.687184271,165.3774396,8.048080823,9.201449161,7.116968074,24.74692898,16.33796231,4.213441161,6.465960252,43.1287192,5.445294718,3.205897344,2.49320063,15.32558178,10.07334216,15.63007942,14.35409779
Carex pendula,0.042671116,0.05732749,0.188025085,0.117506602,0.026859859,8.354917645,0.30072376,0.217952019,0.329008952,0.524954406,0.569793653,0.227460333,0.215938072,2.411192717,0.318896534,0.154760548,0.101245504,0.914119441,0.447009765,0.664074207,0.828665066
Carex pensylvanica,0.146027395,0.414002368,1.148273105,0.559826076,0.151942496,49.39758258,0.795717058,1.933966785,1.61994173,2.460878903,2.986030647,0.899923673,1.70640118,9.216090133,0.816328364,0.932291855,0.627352509,2.376097486,2.86702651,1.670846509,3.514423898
Carex perdentata,0.792151939,0.178763603,5.853204251,2.4,0.583095189,294.4103259,1.516575089,11.8253964,12.33450445,4.654030511,12.43945336,2.357965225,9.851903369,34.01705455,5.853204251,1.462873884,0.8,13.44098211,8.611620057,7.206941099,7.825599019
Carex peregrina,7.552435854,11.37219211,10.25751757,13.4058445,7.929901218,437.9451069,7.834751645,12.78345285,10.51427601,11.84834728,11.11455502,11.56143013,11.73669459,146.7826057,13.70401401,1.857417562,1.668332501,43.71060131,9.748504159,66.15486881,37.03376837
Carex perglobosa,0.130328291,0.139563765,3.611785431,1.951943655,0.307801717,57.25721247,4.93687402,2.684578698,3.082709399,10.76892065,1.98580799,4.106049178,2.895109093,22.2238173,2.293704522,0.996705257,0.537344857,6.333993352,3.615625686,5.156205832,6.852197096
Carex perraudieriana,0.707198391,0.176658242,1.258472686,0.353454342,0.447839507,35.39392564,0.710071602,1.526241057,0.931250176,1.541762242,0.774958208,0.803354312,1.541762242,8.148035112,1.097999199,0.125244858,0.66400027,3.32000135,0.522330481,0.292770022,5.381106069
Carex peruviana,0.726960083,0.10955652,6.419158305,3.897908232,1.017607646,52.07955134,5.575649602,9.609741294,6.066400034,5.846680551,6.900272213,5.950301224,6.815570631,33.71322077,5.130275616,3.422393022,3.686710829,12.52641201,11.90168214,17.5723534,14.65718102
Carex petasata,0.473731109,0.684610037,2.529211209,1.582402685,0.469151205,119.2994789,2.733885205,4.206636741,3.336949335,5.929921633,6.804516024,2.178098081,3.806221183,17.04461698,2.947974237,0.779127917,1.124461213,8.357969208,2.419175295,3.84439006,8.860330858
Carex petitiana,0.90273108,1.365752931,4.304968567,3.088037184,1.110812122,62.94036091,4.858112573,4.649641892,3.497485701,4.462887566,4.596321333,4.343234475,4.417156042,65.44353043,15.54100855,2.526375059,3.533442195,41.27411893,9.331232027,27.02373527,47.51292405
Carex peucophila,0.867627297,0.793857648,3.192354698,1.662345402,0.476132558,64.4290908,3.135265068,3.762254844,2.333146048,3.310993563,3.531850551,3.324334306,3.215251577,42.05156808,6.745888384,1.482050987,1.455047343,19.22928393,4.644742952,14.33877855,7.613047012
Carex phaeocephala,0.323632585,0.332101499,1.446373602,0.930989247,0.245216451,55.01390342,1.587075251,2.248624691,2.031145075,2.415287068,3.234072427,1.239634345,2.005131168,19.75237696,3.279573615,0.700142349,0.836738826,9.523403162,2.323881069,3.287922528,9.159536827
Carex phragmitoides,3.950119689,10.22272501,28.55772451,13.04586408,4.203050954,1048.082385,26.90752061,39.90240395,36.31959489,43.43841405,52.44322805,24.45865965,37.42531277,290.7682274,44.91124495,14.98871606,11.37652625,120.9016699,49.86644131,84.03740704,96.9936332
Carex phyllostachys,0.641795874,5.194120806,8.882165116,4.942526826,0.866025404,315.23421,8.802901307,11.77277428,12.26493259,20.78804602,36.67314607,9.494359228,10.56770265,107.4215661,15.3255593,3.760699023,4.316703438,42.0611534,13.24823101,15.85023377,47.62050035
Carex physodes,7.898695754,9.727836107,72.45918391,12.87547194,4.910306621,2127.28865,54.90092086,97.9642792,52.23132308,22.85461296,158.6740194,50.44579049,99.32494372,158.2164481,22.74740522,6.666666667,14.97776129,56.84579531,24.00694344,65.44802858,24.2693222
Carex pichinchensis,0.451602442,0.242784559,2.912667594,1.542629928,0.396948591,21.18223875,3.270405806,2.839839213,2.161695126,2.976918495,2.889164931,2.972713351,2.891550955,35.94987229,5.513221546,1.89648519,1.152511624,14.97996563,6.478110411,9.655865501,19.75258382
Carex picta,0.38973479,0.213844518,3.391071908,1.020733185,0.54345171,112.9420862,1.7982972,4.434362129,2.821367131,7.81020926,12.605965,2.067487951,4.934755677,24.44222236,3.204948395,1.127719649,0.330740605,7.493825895,3.465451617,2.982107263,12.33082023
Carex pigra,0.85549233,1.47626742,7.760655757,1.681599767,1.137736544,251.9528285,2.713136766,10.6606754,8.11035004,32.29387627,17.2001292,4.168666187,10.93516245,62.51382069,11.4671027,3.026732745,1.983263304,24.35489912,5.735367856,21.60349766,25.60685672
Carex pilosa,0.120527959,0.463170262,0.678666799,0.191115899,0.173423802,59.21020261,0.37003408,1.573415098,1.658077933,1.150713504,1.519220954,0.308095063,1.418624564,6.184981751,0.644821101,0.500659214,0.257991539,2.205878968,1.521228117,2.215223154,1.590952992
Carex pinophila,3.950119689,10.22272501,28.55772451,13.04586408,4.203050954,1048.082385,26.90752061,39.90240395,36.31959489,43.43841405,52.44322805,24.45865965,37.42531277,290.7682274,44.91124495,14.98871606,11.37652625,120.9016699,49.86644131,84.03740704,96.9936332
Carex pisiformis,0.088483369,0.222599127,1.21957593,0.422827689,0.106573764,28.58009058,1.0749572,1.534758263,1.020107524,1.028146528,1.510925548,1.060829349,1.482234606,14.10457901,2.418253135,0.602755287,0.296648726,6.248723871,1.961780118,5.918107993,2.284785843
Carex pityophila,0.480955987,0.28354235,7.209186283,2.612090686,0.43521062,159.9844127,7.157422596,8.998556755,7.598723032,8.051288992,13.28660178,6.589663773,8.070638581,28.72271538,4.158978311,1.980855114,3.322907759,10.15078334,6.549637507,10.14387622,9.294485226
Carex planata,0.110324602,0.322041754,1.637500153,0.807806865,0.161450478,46.04615459,1.349488147,2.153556196,1.471511812,1.536115511,1.841697502,1.332456896,2.081613359,22.30417115,3.464898331,1.718544035,0.595883328,8.191506536,5.32811947,8.270520054,6.873540004
Carex planispicata,0.520319737,0.985014661,4.154137857,1.038341323,0.45982189,127.6775308,2.683898227,5.88690886,4.483416877,7.782855103,14.47513274,3.09120019,5.666248648,27.52700946,3.403380802,2.234132303,1.243541233,8.583410796,6.478237317,6.541764777,12.38293253
Carex planostachys,0.380936845,0.247783891,1.78424377,1.541296413,1.019693798,182.8866442,2.636437487,2.90233317,4.38981812,2.147032811,2.956819241,3.08124223,2.847616365,24.96473697,4.513144074,1.719859714,2.432696747,10.09958618,5.942434019,6.54861747,5.702446501
Carex plantaginea,0.146064218,0.252170106,1.242099676,0.566726645,0.186811991,42.60304071,0.99949363,1.786048483,1.344593062,2.861531566,2.592410341,0.96476913,1.689525561,9.437288998,0.902725868,0.828755296,0.280168797,2.353750357,2.611213304,2.209435537,3.040896054
Carex platyphylla,0.14032593,0.220384404,1.423065676,0.641374474,0.211802062,51.93338642,0.967572251,2.251543,1.602481291,3.609862348,3.283942056,1.008058198,2.11544556,9.287932644,0.710558903,0.9109971,0.306492551,2.06858848,2.906897233,1.910785615,2.786092757
Carex plectobasis,0.151228186,0.50488336,4.765523589,1.131708453,0.38059654,96.21021682,3.896907702,5.9689589,3.369820256,6.415583871,5.023741993,4.111893801,5.659064515,28.28018472,4.20407291,0.753285261,0.937223101,11.17216584,3.054706391,9.551334614,6.4552562
Carex pleiostachys,0.219767892,0.224573097,7.56306816,1.213024555,0.390360029,106.3489315,5.380741673,7.241415279,3.756898417,9.650067851,8.08084154,6.78513782,8.08084154,521.0531643,58.96362882,31.11675402,1.041976145,148.2228856,87.4410822,140.6374603,87.4410822
Carex pluriflora,0.268432249,5.985306357,2.351765605,1.294569237,0.273140218,157.1770019,1.465564805,4.884941348,5.445505166,2.339619556,4.76181037,1.115322829,4.220662184,53.5645844,8.069081391,2.328923555,0.743923523,20.68889385,7.890047518,8.076192084,18.29294148
Carex podocarpa,0.222418581,3.138052988,2.262639624,1.102510474,0.220697781,132.3737126,1.842226285,3.778559209,4.190244769,1.972582387,4.050404281,1.35931933,3.553796873,9.905030076,1.3816804,0.534655926,0.804454638,3.53101507,1.760550901,2.884008314,2.518641615
Carex polymorpha,0.20696404,4.261853409,2.894613597,2.621179278,2.435402814,499.1855766,5.594234045,10.14092618,14.81646981,17.29490203,30.68741064,5.230784942,8.82013737,12.76239742,7.446102635,6.915616934,6.085667879,20.30976963,21.45754265,22.25544707,22.93617627
Carex polystachya,0.326046947,0.380269739,1.341052092,0.753870153,0.298269859,28.0049087,1.460070699,1.609020549,1.367227171,1.379932426,1.455450057,1.404185381,1.388276002,28.21756409,4.41528037,0.990245558,0.770589289,11.31283967,3.353513239,8.103723379,8.57342497
Carex polysticha,1.638269638,1.14174917,2.831162985,1.562304297,0.999170441,112.4342489,3.170152683,3.340292029,3.602214827,4.014469591,3.427266896,3.083103767,3.186252623,52.5891262,7.549663893,3.872031345,2.43077357,19.90689789,12.74133844,11.20393404,18.1108671
Carex pomiensis,3.950119689,10.22272501,28.55772451,13.04586408,4.203050954,1048.082385,26.90752061,39.90240395,36.31959489,43.43841405,52.44322805,24.45865965,37.42531277,290.7682274,44.91124495,14.98871606,11.37652625,120.9016699,49.86644131,84.03740704,96.9936332
Carex potosina,0.41951606,0.132758138,2.483674506,3.243260346,1.306560596,228.7919781,4.353918637,1.346336984,4.164634613,5.358452925,4.194600643,4.945063085,1.949814132,6.573885938,2.694138572,0.360801212,3.012465882,7.071207279,1.685007565,7.508509308,2.036646507
Carex praeceptorium,4.62116056,2.414684453,3.055050463,17.43559577,4.176654695,653.6585075,15.82192572,13.32082747,27.42464423,13.89244399,23.67370787,8.762292952,10.96965511,61.43379454,16.02428712,6.173419726,14.16960754,47.69696007,24.36071519,35.52620316,46.49133731
Carex praeclara,0.360791719,0.382773415,5.081557067,1.556705924,0.746100976,150.5471687,4.927135747,5.095095681,2.765863337,4.449843942,4.735210895,4.300516765,6.172429739,1.995550606,1.056198635,0.1,1.608657135,1.837873167,0.3,1.93792558,0.4
Carex praecox,0.073017382,0.199111487,0.399238649,0.16510304,0.08572354,24.89870781,0.307487611,0.746357712,0.73291629,0.681272611,1.106695094,0.252278263,0.686748327,2.506413347,0.316180743,0.182076067,0.131306076,0.848508406,0.57015934,0.810285555,0.826692335
Carex praegracilis,0.186952641,0.265041077,1.353904505,0.560430859,0.273057241,70.27574898,1.119740551,2.298212424,2.146123234,1.918810034,3.129228823,1.015153468,2.151470369,6.498300253,1.226623951,0.320457547,0.610621784,3.297828389,1.024774892,2.370505432,3.745882858
